 Frame  ID  CentroidX  CentroidY  Width  Length  Area  Angle  Box_TLX  Box_TLY  Box_BRX  Box_BRY  Box_W  Box_H  rBox_TLX  rBox_TLY  rBox_TRX  rBox_TRY  rBox_BRX  rBox_BRY  rBox_BLX  rBox_BLY  lBox_TLX  lBox_TLY  lBox_BRX  lBox_BRY  Label   DIDnas   NONpro   PARcau
    21   0        534       1375  8.000  11.000  69.5 90.000      530     1370      539     1382      9     12       530      1370       538      1370       538      1381       530      1381       505      1345       564      1407 PARcau 0.938763 0.000738 0.060499
    22   0        533       1381  8.000  11.000  71.5 90.000      530     1375      539     1387      9     12       530      1375       538      1375       538      1386       530      1386       505      1350       564      1412 PARcau 0.794468 0.006916 0.198616
    23   0        535       1386  9.000  10.000  70.0 90.000      531     1381      541     1392     10     11       531      1381       540      1381       540      1391       531      1391       506      1356       566      1417 PARcau 0.288347 0.121863 0.589790
    24   0        538       1390  9.000   9.000  65.5 90.000      534     1386      544     1396     10     10       534      1386       543      1386       543      1395       534      1395       509      1361       569      1421 PARcau 0.157904 0.757109 0.084987
    25   0        541       1392  8.000   9.000  58.0 90.000      538     1388      547     1398      9     10       538      1388       546      1388       546      1397       538      1397       513      1363       572      1423 PARcau 0.190474 0.751970 0.057556
    26   0        543       1391  8.000   9.000  57.0 90.000      540     1387      549     1397      9     10       540      1387       548      1387       548      1396       540      1396       515      1362       574      1422 PARcau 0.619295 0.227361 0.153344
    27   0        544       1389  8.000   8.000  54.0 90.000      540     1385      549     1394      9      9       540      1385       548      1385       548      1393       540      1393       515      1360       574      1419 PARcau 0.271322 0.541161 0.187517
    28   0        541       1385  8.000   9.000  55.5 90.000      538     1381      547     1391      9     10       538      1381       546      1381       546      1390       538      1390       513      1356       572      1416 PARcau 0.794938 0.030719 0.174343
    29   0        537       1383  8.000  10.000  64.0 90.000      532     1379      543     1388     11      9       532      1379       542      1379       542      1387       532      1387       507      1354       568      1413 PARcau 0.826385 0.023178 0.150437
    30   0        531       1382  8.000  10.000  69.0 90.000      527     1379      538     1388     11      9       527      1379       537      1379       537      1387       527      1387       502      1354       563      1413 PARcau 0.772567 0.098402 0.129031
    31   0        526       1384  9.000  10.000  73.5 90.000      521     1380      532     1390     11     10       521      1380       531      1380       531      1389       521      1389       496      1355       557      1415 PARcau 0.559732 0.134348 0.305920
    32   0        521       1388  9.000  10.000  74.5 90.000      517     1384      527     1395     10     11       517      1384       526      1384       526      1394       517      1394       492      1359       552      1420 PARcau 0.934509 0.011593 0.053898
    33   0        520       1393  9.899   9.899  72.0 45.000      516     1388      526     1400     10     12       520      1387       527      1394       520      1401       513      1394       491      1363       551      1425 PARcau 0.530402 0.208974 0.260624
    34   0        520       1398  8.000  11.000  67.0  0.000      517     1393      526     1405      9     12       517      1393       525      1393       525      1404       517      1404       492      1368       551      1430 PARcau 0.131097 0.672399 0.196505
    35   0        522       1401  8.000   9.000  62.5 90.000      519     1397      528     1407      9     10       519      1397       527      1397       527      1406       519      1406       494      1372       553      1432 PARcau 0.317529 0.220755 0.461716
    36   0        525       1402  8.000   9.000  56.0  0.000      522     1398      531     1408      9     10       522      1398       530      1398       530      1407       522      1407       497      1373       556      1433 PARcau 0.198332 0.011552 0.790116
    37   0        527       1401  8.000   8.000  54.5 90.000      524     1397      533     1406      9      9       524      1397       532      1397       532      1405       524      1405       499      1372       558      1431 PARcau 0.669181 0.035821 0.294998
    38   0        528       1397  8.000  10.000  57.0 90.000      525     1393      534     1404      9     11       525      1393       533      1393       533      1403       525      1403       500      1368       559      1429 PARcau 0.744596 0.000257 0.255147
    39   0        526       1393  8.000   9.000  58.0 90.000      523     1389      532     1399      9     10       523      1389       531      1389       531      1398       523      1398       498      1364       557      1424 PARcau 0.428466 0.040728 0.530806
    40   0        523       1390  9.000  10.000  65.0 90.000      519     1386      530     1396     11     10       519      1386       529      1386       529      1395       519      1395       494      1361       555      1421 PARcau 0.037582 0.839643 0.122775
    41   0        518       1389  8.000  11.000  70.5 90.000      513     1385      525     1394     12      9       513      1385       524      1385       524      1393       513      1393       488      1360       550      1419 PARcau 0.235893 0.405900 0.358207
